event_date,feature,target_role,total_generations,successful_generations,failed_generations,success_rate,average_latency_ms,total_tokens
2026-04-14,exam_generation,Product Manager,9,9,0,1.0,1617.89,13250
2026-04-14,exam_generation,Software Engineer,8,8,0,1.0,1780.88,11711
2026-04-14,exam_generation,UX Designer,9,9,0,1.0,1444.67,13213
2026-04-14,job_analysis,Data Analyst,11,10,1,0.9091,1722.09,15098
2026-04-14,job_analysis,Finance Analyst,13,11,2,0.8462,1528.15,17561
2026-04-14,job_analysis,Product Manager,3,3,0,1.0,2028.33,3611
2026-04-14,job_analysis,Software Engineer,6,5,1,0.8333,1602.83,7699
2026-04-14,job_analysis,UX Designer,5,5,0,1.0,1787.6,6155
2026-04-14,mock_interview,Data Analyst,3,3,0,1.0,1160.67,4265
2026-04-14,mock_interview,Finance Analyst,2,2,0,1.0,2246.0,3459
2026-04-14,mock_interview,Product Manager,4,4,0,1.0,1304.5,5456
2026-04-14,mock_interview,UX Designer,1,1,0,1.0,1220.0,1251
2026-04-14,prep_plan,Data Analyst,7,7,0,1.0,1623.29,10745
2026-04-14,prep_plan,Finance Analyst,4,3,1,0.75,1524.0,5388
2026-04-14,prep_plan,Product Manager,2,2,0,1.0,1479.5,2656
2026-04-14,prep_plan,Software Engineer,7,7,0,1.0,1614.29,11460
2026-04-14,prep_plan,UX Designer,5,5,0,1.0,1382.2,8003
2026-04-14,study_notes,Data Analyst,47,45,2,0.9574,1971.19,84627
2026-04-14,study_notes,Finance Analyst,54,53,1,0.9815,2237.43,99859
2026-04-14,study_notes,Product Manager,43,42,1,0.9767,2148.79,75728
2026-04-14,study_notes,Software Engineer,44,43,1,0.9773,2325.34,78020
2026-04-14,study_notes,UX Designer,36,36,0,1.0,2137.92,71881
2026-04-15,exam_generation,Data Analyst,5,5,0,1.0,1485.0,7241
2026-04-15,exam_generation,Finance Analyst,11,10,1,0.9091,1557.82,14579
2026-04-15,exam_generation,Product Manager,13,12,1,0.9231,1835.23,16945
2026-04-15,exam_generation,Software Engineer,8,8,0,1.0,1942.88,12766
2026-04-15,exam_generation,UX Designer,2,2,0,1.0,1523.5,2666
2026-04-15,job_analysis,Data Analyst,9,9,0,1.0,1500.56,11887
2026-04-15,job_analysis,Finance Analyst,8,8,0,1.0,1533.62,13377
2026-04-15,job_analysis,Product Manager,10,9,1,0.9,1694.5,14066
2026-04-15,job_analysis,Software Engineer,9,8,1,0.8889,1487.0,13607
2026-04-15,job_analysis,UX Designer,5,5,0,1.0,1933.6,7171
2026-04-15,mock_interview,Data Analyst,3,3,0,1.0,1723.67,5386
2026-04-15,mock_interview,Finance Analyst,2,2,0,1.0,1596.5,3366
2026-04-15,mock_interview,Software Engineer,4,4,0,1.0,1733.0,6202
2026-04-15,mock_interview,UX Designer,2,2,0,1.0,2016.5,3130
2026-04-15,prep_plan,Data Analyst,4,4,0,1.0,1751.75,5545
2026-04-15,prep_plan,Finance Analyst,4,4,0,1.0,1833.75,4672
2026-04-15,prep_plan,Product Manager,3,3,0,1.0,1579.67,4841
2026-04-15,prep_plan,Software Engineer,2,2,0,1.0,2117.0,3645
2026-04-15,prep_plan,UX Designer,8,8,0,1.0,2033.0,11780
2026-04-15,study_notes,Data Analyst,40,38,2,0.95,2054.2,71267
2026-04-15,study_notes,Finance Analyst,63,61,2,0.9683,2190.37,115306
2026-04-15,study_notes,Product Manager,41,38,3,0.9268,2043.0,74529
2026-04-15,study_notes,Software Engineer,40,38,2,0.95,2201.72,70129
2026-04-15,study_notes,UX Designer,37,36,1,0.973,2095.49,72299
2026-04-16,exam_generation,Data Analyst,10,9,1,0.9,1549.0,15311
2026-04-16,exam_generation,Finance Analyst,10,10,0,1.0,1530.1,14688
2026-04-16,exam_generation,Product Manager,6,5,1,0.8333,2094.17,9040
2026-04-16,exam_generation,Software Engineer,10,9,1,0.9,1396.0,14395
2026-04-16,exam_generation,UX Designer,10,10,0,1.0,1578.3,16411
2026-04-16,job_analysis,Data Analyst,6,6,0,1.0,1996.83,9642
2026-04-16,job_analysis,Finance Analyst,5,5,0,1.0,2032.2,8556
2026-04-16,job_analysis,Product Manager,5,5,0,1.0,2072.2,7662
2026-04-16,job_analysis,Software Engineer,10,10,0,1.0,1640.4,13995
2026-04-16,job_analysis,UX Designer,13,13,0,1.0,1719.0,18787
2026-04-16,mock_interview,Finance Analyst,3,3,0,1.0,1821.67,4170
2026-04-16,mock_interview,Product Manager,2,2,0,1.0,1929.0,2522
2026-04-16,mock_interview,Software Engineer,3,3,0,1.0,2010.0,4371
2026-04-16,mock_interview,UX Designer,2,2,0,1.0,1914.0,2838
2026-04-16,prep_plan,Data Analyst,6,6,0,1.0,2006.33,7941
2026-04-16,prep_plan,Finance Analyst,8,7,1,0.875,1761.88,11247
2026-04-16,prep_plan,Product Manager,6,5,1,0.8333,1256.0,7929
2026-04-16,prep_plan,Software Engineer,2,2,0,1.0,1880.5,3514
2026-04-16,prep_plan,UX Designer,4,4,0,1.0,1629.0,6099
2026-04-16,study_notes,Data Analyst,31,29,2,0.9355,2061.52,56199
2026-04-16,study_notes,Finance Analyst,55,54,1,0.9818,2086.55,101040
2026-04-16,study_notes,Product Manager,38,38,0,1.0,2239.76,72491
2026-04-16,study_notes,Software Engineer,44,42,2,0.9545,2167.05,78163
2026-04-16,study_notes,UX Designer,29,28,1,0.9655,2178.17,52747
2026-04-17,exam_generation,Data Analyst,9,9,0,1.0,1693.56,12959
2026-04-17,exam_generation,Finance Analyst,11,10,1,0.9091,1831.91,16908
2026-04-17,exam_generation,Product Manager,11,10,1,0.9091,1677.91,16373
2026-04-17,exam_generation,Software Engineer,7,7,0,1.0,1610.57,10212
2026-04-17,exam_generation,UX Designer,7,7,0,1.0,1278.43,9915
2026-04-17,job_analysis,Data Analyst,10,9,1,0.9,1571.8,14430
2026-04-17,job_analysis,Finance Analyst,5,4,1,0.8,1720.4,6487
2026-04-17,job_analysis,Product Manager,10,9,1,0.9,1726.2,13214
2026-04-17,job_analysis,Software Engineer,13,13,0,1.0,1558.77,22304
2026-04-17,job_analysis,UX Designer,6,6,0,1.0,1913.17,9424
2026-04-17,mock_interview,Data Analyst,5,4,1,0.8,1340.0,6014
2026-04-17,mock_interview,Finance Analyst,2,2,0,1.0,1019.5,2462
2026-04-17,mock_interview,Product Manager,1,1,0,1.0,1908.0,1390
2026-04-17,mock_interview,Software Engineer,2,2,0,1.0,1584.5,2777
2026-04-17,mock_interview,UX Designer,1,1,0,1.0,2464.0,1358
2026-04-17,prep_plan,Data Analyst,5,5,0,1.0,1431.2,7579
2026-04-17,prep_plan,Finance Analyst,3,3,0,1.0,1298.0,4229
2026-04-17,prep_plan,Product Manager,6,6,0,1.0,1867.5,7909
2026-04-17,prep_plan,Software Engineer,6,6,0,1.0,1855.33,9384
2026-04-17,prep_plan,UX Designer,1,1,0,1.0,2549.0,1857
2026-04-17,study_notes,Data Analyst,38,35,3,0.9211,2071.42,66119
2026-04-17,study_notes,Finance Analyst,52,49,3,0.9423,2015.13,95601
2026-04-17,study_notes,Product Manager,43,43,0,1.0,2246.84,80021
2026-04-17,study_notes,Software Engineer,42,38,4,0.9048,2248.76,76769
2026-04-17,study_notes,UX Designer,40,37,3,0.925,2181.07,72014
2026-04-18,exam_generation,Data Analyst,8,8,0,1.0,1488.75,11322
2026-04-18,exam_generation,Finance Analyst,15,14,1,0.9333,1648.0,21123
2026-04-18,exam_generation,Product Manager,6,6,0,1.0,1347.17,9223
2026-04-18,exam_generation,Software Engineer,9,8,1,0.8889,1762.56,12404
2026-04-18,exam_generation,UX Designer,12,11,1,0.9167,1448.67,16386
2026-04-18,job_analysis,Data Analyst,4,4,0,1.0,1301.5,6475
2026-04-18,job_analysis,Finance Analyst,4,4,0,1.0,1397.0,7387
2026-04-18,job_analysis,Product Manager,5,5,0,1.0,1684.2,7923
2026-04-18,job_analysis,Software Engineer,6,5,1,0.8333,1808.0,8126
2026-04-18,job_analysis,UX Designer,8,7,1,0.875,1593.75,12160
2026-04-18,mock_interview,Data Analyst,1,1,0,1.0,1775.0,1118
2026-04-18,mock_interview,Product Manager,3,3,0,1.0,1265.0,3988
2026-04-18,mock_interview,UX Designer,1,1,0,1.0,2300.0,1938
2026-04-18,prep_plan,Data Analyst,6,6,0,1.0,1921.17,9264
2026-04-18,prep_plan,Finance Analyst,6,6,0,1.0,1570.0,10944
2026-04-18,prep_plan,Product Manager,6,6,0,1.0,1564.67,7295
2026-04-18,prep_plan,Software Engineer,9,9,0,1.0,1720.78,13106
2026-04-18,prep_plan,UX Designer,10,9,1,0.9,1862.4,14842
2026-04-18,study_notes,Data Analyst,41,40,1,0.9756,2186.78,72052
2026-04-18,study_notes,Finance Analyst,62,62,0,1.0,2122.42,116337
2026-04-18,study_notes,Product Manager,43,41,2,0.9535,2143.49,79122
2026-04-18,study_notes,Software Engineer,40,37,3,0.925,2150.45,72375
2026-04-18,study_notes,UX Designer,42,40,2,0.9524,2216.69,74458
2026-04-19,exam_generation,Data Analyst,10,10,0,1.0,1643.5,14637
2026-04-19,exam_generation,Finance Analyst,9,9,0,1.0,1824.22,13812
2026-04-19,exam_generation,Product Manager,3,3,0,1.0,2053.33,6060
2026-04-19,exam_generation,Software Engineer,14,14,0,1.0,1612.21,20718
2026-04-19,exam_generation,UX Designer,9,9,0,1.0,1638.22,13003
2026-04-19,job_analysis,Data Analyst,8,8,0,1.0,1682.5,13256
2026-04-19,job_analysis,Finance Analyst,6,5,1,0.8333,1663.17,7316
2026-04-19,job_analysis,Product Manager,4,3,1,0.75,2168.25,5401
2026-04-19,job_analysis,Software Engineer,10,10,0,1.0,1732.4,14754
2026-04-19,job_analysis,UX Designer,14,13,1,0.9286,1657.29,20580
2026-04-19,mock_interview,Data Analyst,2,1,1,0.5,1536.5,1369
2026-04-19,mock_interview,Finance Analyst,3,3,0,1.0,2262.33,4879
2026-04-19,mock_interview,Product Manager,1,1,0,1.0,2741.0,1268
2026-04-19,mock_interview,Software Engineer,3,2,1,0.6667,1591.67,4017
2026-04-19,prep_plan,Data Analyst,5,4,1,0.8,1593.8,6777
2026-04-19,prep_plan,Finance Analyst,3,3,0,1.0,1587.33,4917
2026-04-19,prep_plan,Product Manager,4,4,0,1.0,1700.0,5136
2026-04-19,prep_plan,Software Engineer,4,4,0,1.0,1537.25,4904
2026-04-19,prep_plan,UX Designer,12,12,0,1.0,1343.67,17097
2026-04-19,study_notes,Data Analyst,42,42,0,1.0,2041.1,80787
2026-04-19,study_notes,Finance Analyst,40,37,3,0.925,2100.9,74191
2026-04-19,study_notes,Product Manager,38,36,2,0.9474,2245.21,69737
2026-04-19,study_notes,Software Engineer,51,51,0,1.0,2116.84,93704
2026-04-19,study_notes,UX Designer,43,43,0,1.0,2117.44,79881
2026-04-20,exam_generation,Data Analyst,4,4,0,1.0,1554.75,6177
2026-04-20,exam_generation,Finance Analyst,6,5,1,0.8333,1709.67,7392
2026-04-20,exam_generation,Product Manager,8,8,0,1.0,1605.5,12648
2026-04-20,exam_generation,Software Engineer,7,7,0,1.0,2022.43,9697
2026-04-20,exam_generation,UX Designer,11,10,1,0.9091,2071.55,15186
2026-04-20,job_analysis,Data Analyst,5,3,2,0.6,1807.4,6243
2026-04-20,job_analysis,Finance Analyst,6,6,0,1.0,1643.33,9301
2026-04-20,job_analysis,Product Manager,3,2,1,0.6667,1916.0,3373
2026-04-20,job_analysis,Software Engineer,12,10,2,0.8333,1568.5,15880
2026-04-20,job_analysis,UX Designer,13,13,0,1.0,1745.54,20320
2026-04-20,mock_interview,Finance Analyst,4,4,0,1.0,1292.0,5911
2026-04-20,mock_interview,Software Engineer,1,1,0,1.0,843.0,1023
2026-04-20,mock_interview,UX Designer,1,1,0,1.0,882.0,1221
2026-04-20,prep_plan,Data Analyst,5,5,0,1.0,1562.4,6911
2026-04-20,prep_plan,Product Manager,3,3,0,1.0,1147.33,4249
2026-04-20,prep_plan,Software Engineer,4,3,1,0.75,1557.25,5974
2026-04-20,prep_plan,UX Designer,7,7,0,1.0,1968.71,10616
2026-04-20,study_notes,Data Analyst,45,43,2,0.9556,2249.56,80713
2026-04-20,study_notes,Finance Analyst,42,40,2,0.9524,2218.86,78274
2026-04-20,study_notes,Product Manager,50,47,3,0.94,2102.68,91606
2026-04-20,study_notes,Software Engineer,40,39,1,0.975,2090.2,74218
2026-04-20,study_notes,UX Designer,38,37,1,0.9737,2082.89,64696
2026-04-21,exam_generation,Data Analyst,9,9,0,1.0,1696.44,12668
2026-04-21,exam_generation,Finance Analyst,8,8,0,1.0,1565.0,11522
2026-04-21,exam_generation,Product Manager,4,3,1,0.75,1926.0,4954
2026-04-21,exam_generation,Software Engineer,13,13,0,1.0,1562.69,20785
2026-04-21,exam_generation,UX Designer,7,6,1,0.8571,1590.43,9191
2026-04-21,job_analysis,Data Analyst,10,7,3,0.7,1759.5,11992
2026-04-21,job_analysis,Finance Analyst,10,10,0,1.0,1966.3,14731
2026-04-21,job_analysis,Product Manager,2,2,0,1.0,2136.5,2369
2026-04-21,job_analysis,Software Engineer,8,8,0,1.0,1875.38,13257
2026-04-21,job_analysis,UX Designer,4,4,0,1.0,1706.0,5895
2026-04-21,mock_interview,Finance Analyst,1,1,0,1.0,1745.0,1254
2026-04-21,mock_interview,Product Manager,2,2,0,1.0,1771.5,2704
2026-04-21,mock_interview,UX Designer,1,1,0,1.0,1587.0,1669
2026-04-21,prep_plan,Data Analyst,3,3,0,1.0,1522.33,4298
2026-04-21,prep_plan,Finance Analyst,4,4,0,1.0,2082.5,6060
2026-04-21,prep_plan,Software Engineer,7,7,0,1.0,1591.14,11665
2026-04-21,prep_plan,UX Designer,4,3,1,0.75,1589.75,4807
2026-04-21,study_notes,Data Analyst,46,45,1,0.9783,2245.54,84287
2026-04-21,study_notes,Finance Analyst,38,36,2,0.9474,2066.42,69120
2026-04-21,study_notes,Product Manager,35,35,0,1.0,2073.8,68658
2026-04-21,study_notes,Software Engineer,45,44,1,0.9778,2281.07,86112
2026-04-21,study_notes,UX Designer,53,52,1,0.9811,2076.08,100684
2026-04-22,exam_generation,Data Analyst,8,8,0,1.0,1698.75,11597
2026-04-22,exam_generation,Finance Analyst,7,7,0,1.0,1779.71,10662
2026-04-22,exam_generation,Product Manager,7,6,1,0.8571,1775.14,9857
2026-04-22,exam_generation,Software Engineer,12,12,0,1.0,1487.75,18713
2026-04-22,exam_generation,UX Designer,7,6,1,0.8571,1558.14,9731
2026-04-22,job_analysis,Data Analyst,15,13,2,0.8667,1501.2,21444
2026-04-22,job_analysis,Finance Analyst,11,11,0,1.0,1764.45,17606
2026-04-22,job_analysis,Product Manager,7,6,1,0.8571,1577.71,10036
2026-04-22,job_analysis,Software Engineer,11,11,0,1.0,1440.18,17389
2026-04-22,job_analysis,UX Designer,7,7,0,1.0,1909.14,9708
2026-04-22,mock_interview,Data Analyst,3,3,0,1.0,1798.0,4784
2026-04-22,mock_interview,Finance Analyst,2,2,0,1.0,1700.0,3366
2026-04-22,mock_interview,Product Manager,3,2,1,0.6667,1393.67,3808
2026-04-22,mock_interview,Software Engineer,2,2,0,1.0,2013.0,3105
2026-04-22,prep_plan,Data Analyst,9,9,0,1.0,2028.22,13268
2026-04-22,prep_plan,Finance Analyst,6,5,1,0.8333,1266.0,8382
2026-04-22,prep_plan,Product Manager,2,2,0,1.0,939.0,2728
2026-04-22,prep_plan,Software Engineer,8,8,0,1.0,1924.62,13295
2026-04-22,prep_plan,UX Designer,5,5,0,1.0,1396.4,6029
2026-04-22,study_notes,Data Analyst,46,42,4,0.913,2270.98,81411
2026-04-22,study_notes,Finance Analyst,36,35,1,0.9722,2250.06,68442
2026-04-22,study_notes,Product Manager,35,34,1,0.9714,2169.83,62822
2026-04-22,study_notes,Software Engineer,35,34,1,0.9714,2218.34,64241
2026-04-22,study_notes,UX Designer,46,43,3,0.9348,2016.89,79788
2026-04-23,exam_generation,Data Analyst,13,13,0,1.0,1757.92,18663
2026-04-23,exam_generation,Finance Analyst,5,5,0,1.0,1821.4,7948
2026-04-23,exam_generation,Product Manager,8,8,0,1.0,1761.5,12266
2026-04-23,exam_generation,Software Engineer,7,5,2,0.7143,1695.57,9673
2026-04-23,exam_generation,UX Designer,10,9,1,0.9,1432.5,14183
2026-04-23,job_analysis,Data Analyst,5,4,1,0.8,1767.8,6127
2026-04-23,job_analysis,Finance Analyst,8,8,0,1.0,1086.75,12821
2026-04-23,job_analysis,Product Manager,13,13,0,1.0,1574.85,19593
2026-04-23,job_analysis,Software Engineer,6,5,1,0.8333,1552.83,7749
2026-04-23,job_analysis,UX Designer,9,9,0,1.0,1771.33,14389
2026-04-23,mock_interview,Data Analyst,1,1,0,1.0,1952.0,1828
2026-04-23,mock_interview,Software Engineer,2,2,0,1.0,993.5,3488
2026-04-23,mock_interview,UX Designer,2,2,0,1.0,2129.5,3098
2026-04-23,prep_plan,Data Analyst,6,5,1,0.8333,1854.67,7945
2026-04-23,prep_plan,Finance Analyst,9,8,1,0.8889,1442.56,12542
2026-04-23,prep_plan,Product Manager,4,3,1,0.75,2350.25,5525
2026-04-23,prep_plan,Software Engineer,9,9,0,1.0,1610.33,14135
2026-04-23,prep_plan,UX Designer,6,6,0,1.0,2148.5,8205
2026-04-23,study_notes,Data Analyst,40,36,4,0.9,2259.95,70010
2026-04-23,study_notes,Finance Analyst,49,43,6,0.8776,2132.2,84968
2026-04-23,study_notes,Product Manager,41,40,1,0.9756,2103.07,78694
2026-04-23,study_notes,Software Engineer,47,43,4,0.9149,2127.36,84114
2026-04-23,study_notes,UX Designer,40,37,3,0.925,2178.72,70204
2026-04-24,exam_generation,Data Analyst,5,4,1,0.8,1624.0,6469
2026-04-24,exam_generation,Finance Analyst,7,6,1,0.8571,1784.14,9006
2026-04-24,exam_generation,Product Manager,8,8,0,1.0,1230.25,11196
2026-04-24,exam_generation,Software Engineer,10,10,0,1.0,1774.6,15340
2026-04-24,exam_generation,UX Designer,6,5,1,0.8333,1923.33,8751
2026-04-24,job_analysis,Data Analyst,8,7,1,0.875,2011.38,10355
2026-04-24,job_analysis,Finance Analyst,5,5,0,1.0,1686.0,7882
2026-04-24,job_analysis,Product Manager,9,9,0,1.0,1573.56,13783
2026-04-24,job_analysis,Software Engineer,10,10,0,1.0,1365.1,14873
2026-04-24,job_analysis,UX Designer,8,8,0,1.0,1271.38,11091
2026-04-24,mock_interview,Data Analyst,2,2,0,1.0,1634.5,3297
2026-04-24,mock_interview,Finance Analyst,1,1,0,1.0,1489.0,1978
2026-04-24,mock_interview,Product Manager,1,1,0,1.0,1905.0,1237
2026-04-24,mock_interview,UX Designer,1,1,0,1.0,2158.0,1910
2026-04-24,prep_plan,Data Analyst,4,3,1,0.75,1699.25,5316
2026-04-24,prep_plan,Finance Analyst,8,8,0,1.0,1904.88,12564
2026-04-24,prep_plan,Product Manager,8,6,2,0.75,1720.25,10231
2026-04-24,prep_plan,Software Engineer,2,2,0,1.0,2024.5,3095
2026-04-24,prep_plan,UX Designer,3,3,0,1.0,1378.67,4071
2026-04-24,study_notes,Data Analyst,41,39,2,0.9512,2008.9,76252
2026-04-24,study_notes,Finance Analyst,39,38,1,0.9744,2162.15,68994
2026-04-24,study_notes,Product Manager,24,23,1,0.9583,2026.54,44031
2026-04-24,study_notes,Software Engineer,53,51,2,0.9623,2103.04,97028
2026-04-24,study_notes,UX Designer,39,38,1,0.9744,2243.21,70815
2026-04-25,exam_generation,Data Analyst,9,9,0,1.0,1669.11,12626
2026-04-25,exam_generation,Finance Analyst,11,11,0,1.0,1613.45,17262
2026-04-25,exam_generation,Product Manager,9,9,0,1.0,1528.56,13821
2026-04-25,exam_generation,Software Engineer,6,5,1,0.8333,1740.0,9230
2026-04-25,exam_generation,UX Designer,17,17,0,1.0,1678.0,24193
2026-04-25,job_analysis,Data Analyst,13,12,1,0.9231,1725.15,18869
2026-04-25,job_analysis,Finance Analyst,8,8,0,1.0,1465.62,11828
2026-04-25,job_analysis,Product Manager,2,2,0,1.0,1500.0,3350
2026-04-25,job_analysis,Software Engineer,8,8,0,1.0,1934.5,11982
2026-04-25,job_analysis,UX Designer,4,4,0,1.0,1767.75,6332
2026-04-25,mock_interview,Product Manager,2,2,0,1.0,2286.0,2682
2026-04-25,mock_interview,Software Engineer,3,3,0,1.0,1176.33,4177
2026-04-25,mock_interview,UX Designer,2,2,0,1.0,2214.0,3463
2026-04-25,prep_plan,Data Analyst,4,4,0,1.0,1748.5,6390
2026-04-25,prep_plan,Finance Analyst,4,4,0,1.0,1450.5,5466
2026-04-25,prep_plan,Product Manager,1,1,0,1.0,976.0,1603
2026-04-25,prep_plan,Software Engineer,9,8,1,0.8889,1663.67,12188
2026-04-25,prep_plan,UX Designer,6,6,0,1.0,2014.0,8476
2026-04-25,study_notes,Data Analyst,34,31,3,0.9118,2202.47,59807
2026-04-25,study_notes,Finance Analyst,37,35,2,0.9459,2040.14,65499
2026-04-25,study_notes,Product Manager,24,20,4,0.8333,2158.42,39399
2026-04-25,study_notes,Software Engineer,48,46,2,0.9583,2290.81,86946
2026-04-25,study_notes,UX Designer,58,55,3,0.9483,2125.72,104725
2026-04-26,exam_generation,Data Analyst,5,5,0,1.0,1687.8,7569
2026-04-26,exam_generation,Finance Analyst,16,16,0,1.0,1700.25,24536
2026-04-26,exam_generation,Product Manager,8,8,0,1.0,1511.5,12742
2026-04-26,exam_generation,Software Engineer,5,5,0,1.0,1601.0,8403
2026-04-26,exam_generation,UX Designer,8,8,0,1.0,1430.38,11273
2026-04-26,job_analysis,Data Analyst,14,14,0,1.0,1743.57,22481
2026-04-26,job_analysis,Finance Analyst,9,9,0,1.0,1978.44,13498
2026-04-26,job_analysis,Product Manager,6,6,0,1.0,1519.67,10318
2026-04-26,job_analysis,Software Engineer,7,7,0,1.0,1361.29,11816
2026-04-26,job_analysis,UX Designer,10,10,0,1.0,1712.4,15481
2026-04-26,mock_interview,Data Analyst,1,1,0,1.0,380.0,1396
2026-04-26,mock_interview,Finance Analyst,1,1,0,1.0,1127.0,1590
2026-04-26,mock_interview,Software Engineer,1,1,0,1.0,1847.0,1947
2026-04-26,mock_interview,UX Designer,1,1,0,1.0,1791.0,1283
2026-04-26,prep_plan,Data Analyst,6,5,1,0.8333,1931.17,8514
2026-04-26,prep_plan,Finance Analyst,4,4,0,1.0,1571.25,6268
2026-04-26,prep_plan,Product Manager,4,4,0,1.0,1490.25,4681
2026-04-26,prep_plan,Software Engineer,3,3,0,1.0,2198.33,4479
2026-04-26,prep_plan,UX Designer,5,5,0,1.0,1738.6,7118
2026-04-26,study_notes,Data Analyst,60,53,7,0.8833,2280.17,103925
2026-04-26,study_notes,Finance Analyst,38,37,1,0.9737,2184.37,67291
2026-04-26,study_notes,Product Manager,30,29,1,0.9667,2153.87,54906
2026-04-26,study_notes,Software Engineer,44,40,4,0.9091,2195.27,78048
2026-04-26,study_notes,UX Designer,42,40,2,0.9524,2122.21,76509
2026-04-27,exam_generation,Data Analyst,11,11,0,1.0,1804.45,17518
2026-04-27,exam_generation,Finance Analyst,2,2,0,1.0,1414.5,2763
2026-04-27,exam_generation,Product Manager,6,6,0,1.0,1759.67,8456
2026-04-27,exam_generation,Software Engineer,11,10,1,0.9091,1751.55,15159
2026-04-27,exam_generation,UX Designer,9,9,0,1.0,1563.56,13015
2026-04-27,job_analysis,Data Analyst,13,13,0,1.0,1776.23,18747
2026-04-27,job_analysis,Finance Analyst,7,7,0,1.0,1785.71,11026
2026-04-27,job_analysis,Product Manager,8,8,0,1.0,1402.12,11843
2026-04-27,job_analysis,Software Engineer,6,6,0,1.0,1382.33,8373
2026-04-27,job_analysis,UX Designer,7,5,2,0.7143,1790.43,10117
2026-04-27,mock_interview,Data Analyst,3,3,0,1.0,1104.0,3879
2026-04-27,mock_interview,Finance Analyst,2,2,0,1.0,1766.5,3862
2026-04-27,mock_interview,UX Designer,2,2,0,1.0,1172.5,2742
2026-04-27,prep_plan,Data Analyst,13,12,1,0.9231,1617.54,19394
2026-04-27,prep_plan,Finance Analyst,11,11,0,1.0,1594.73,15470
2026-04-27,prep_plan,Product Manager,5,5,0,1.0,1890.4,6812
2026-04-27,prep_plan,Software Engineer,3,2,1,0.6667,1064.33,4234
2026-04-27,prep_plan,UX Designer,3,3,0,1.0,1585.67,4521
2026-04-27,study_notes,Data Analyst,48,46,2,0.9583,2113.25,88178
2026-04-27,study_notes,Finance Analyst,44,43,1,0.9773,2257.82,81075
2026-04-27,study_notes,Product Manager,35,29,6,0.8286,2170.29,57399
2026-04-27,study_notes,Software Engineer,51,50,1,0.9804,2100.49,96032
