cohort_week,acquisition_channel,target_role,step_order,funnel_step,users_reached,conversion_from_signup,conversion_from_previous_step
2026-04-20,LinkedIn extension,Product Manager,5,First note completed,13,0.6842,1.0
2026-04-20,LinkedIn extension,Product Manager,6,Exam submitted,10,0.5263,0.7692
2026-04-20,LinkedIn extension,Product Manager,7,Mock interview completed,4,0.2105,0.4
2026-04-20,LinkedIn extension,Software Engineer,1,Account created,26,1.0,1.0
2026-04-20,LinkedIn extension,Software Engineer,2,Logged in,24,0.9231,0.9231
2026-04-20,LinkedIn extension,Software Engineer,3,Job saved,18,0.6923,0.75
2026-04-20,LinkedIn extension,Software Engineer,4,Prep plan generated,12,0.4615,0.6667
2026-04-20,LinkedIn extension,Software Engineer,5,First note completed,12,0.4615,1.0
2026-04-20,LinkedIn extension,Software Engineer,6,Exam submitted,9,0.3462,0.75
2026-04-20,LinkedIn extension,Software Engineer,7,Mock interview completed,4,0.1538,0.4444
2026-04-20,LinkedIn extension,UX Designer,1,Account created,13,1.0,1.0
2026-04-20,LinkedIn extension,UX Designer,2,Logged in,10,0.7692,0.7692
2026-04-20,LinkedIn extension,UX Designer,3,Job saved,6,0.4615,0.6
2026-04-20,LinkedIn extension,UX Designer,4,Prep plan generated,4,0.3077,0.6667
2026-04-20,LinkedIn extension,UX Designer,5,First note completed,4,0.3077,1.0
2026-04-20,LinkedIn extension,UX Designer,6,Exam submitted,3,0.2308,0.75
2026-04-20,LinkedIn extension,UX Designer,7,Mock interview completed,1,0.0769,0.3333
2026-04-20,Manual paste,Data Analyst,1,Account created,10,1.0,1.0
2026-04-20,Manual paste,Data Analyst,2,Logged in,9,0.9,0.9
2026-04-20,Manual paste,Data Analyst,3,Job saved,4,0.4,0.4444
2026-04-20,Manual paste,Data Analyst,4,Prep plan generated,1,0.1,0.25
2026-04-20,Manual paste,Data Analyst,5,First note completed,1,0.1,1.0
2026-04-20,Manual paste,Data Analyst,6,Exam submitted,1,0.1,1.0
2026-04-20,Manual paste,Data Analyst,7,Mock interview completed,0,0.0,0.0
2026-04-20,Manual paste,Finance Analyst,1,Account created,21,1.0,1.0
2026-04-20,Manual paste,Finance Analyst,2,Logged in,21,1.0,1.0
2026-04-20,Manual paste,Finance Analyst,3,Job saved,16,0.7619,0.7619
2026-04-20,Manual paste,Finance Analyst,4,Prep plan generated,8,0.381,0.5
2026-04-20,Manual paste,Finance Analyst,5,First note completed,8,0.381,1.0
2026-04-20,Manual paste,Finance Analyst,6,Exam submitted,6,0.2857,0.75
2026-04-20,Manual paste,Finance Analyst,7,Mock interview completed,3,0.1429,0.5
2026-04-20,Manual paste,Product Manager,1,Account created,8,1.0,1.0
2026-04-20,Manual paste,Product Manager,2,Logged in,5,0.625,0.625
2026-04-20,Manual paste,Product Manager,3,Job saved,4,0.5,0.8
2026-04-20,Manual paste,Product Manager,4,Prep plan generated,2,0.25,0.5
2026-04-20,Manual paste,Product Manager,5,First note completed,2,0.25,1.0
2026-04-20,Manual paste,Product Manager,6,Exam submitted,2,0.25,1.0
2026-04-20,Manual paste,Product Manager,7,Mock interview completed,0,0.0,0.0
2026-04-20,Manual paste,Software Engineer,1,Account created,20,1.0,1.0
2026-04-20,Manual paste,Software Engineer,2,Logged in,19,0.95,0.95
2026-04-20,Manual paste,Software Engineer,3,Job saved,14,0.7,0.7368
2026-04-20,Manual paste,Software Engineer,4,Prep plan generated,9,0.45,0.6429
2026-04-20,Manual paste,Software Engineer,5,First note completed,9,0.45,1.0
2026-04-20,Manual paste,Software Engineer,6,Exam submitted,5,0.25,0.5556
2026-04-20,Manual paste,Software Engineer,7,Mock interview completed,2,0.1,0.4
2026-04-20,Manual paste,UX Designer,1,Account created,20,1.0,1.0
2026-04-20,Manual paste,UX Designer,2,Logged in,17,0.85,0.85
2026-04-20,Manual paste,UX Designer,3,Job saved,11,0.55,0.6471
2026-04-20,Manual paste,UX Designer,4,Prep plan generated,8,0.4,0.7273
2026-04-20,Manual paste,UX Designer,5,First note completed,8,0.4,1.0
2026-04-20,Manual paste,UX Designer,6,Exam submitted,8,0.4,1.0
2026-04-20,Manual paste,UX Designer,7,Mock interview completed,3,0.15,0.375
2026-04-27,Company career site,Data Analyst,1,Account created,10,1.0,1.0
2026-04-27,Company career site,Data Analyst,2,Logged in,10,1.0,1.0
2026-04-27,Company career site,Data Analyst,3,Job saved,3,0.3,0.3
2026-04-27,Company career site,Data Analyst,4,Prep plan generated,3,0.3,1.0
2026-04-27,Company career site,Data Analyst,5,First note completed,3,0.3,1.0
2026-04-27,Company career site,Data Analyst,6,Exam submitted,3,0.3,1.0
2026-04-27,Company career site,Data Analyst,7,Mock interview completed,2,0.2,0.6667
2026-04-27,Company career site,Finance Analyst,1,Account created,10,1.0,1.0
2026-04-27,Company career site,Finance Analyst,2,Logged in,10,1.0,1.0
2026-04-27,Company career site,Finance Analyst,3,Job saved,6,0.6,0.6
2026-04-27,Company career site,Finance Analyst,4,Prep plan generated,4,0.4,0.6667
2026-04-27,Company career site,Finance Analyst,5,First note completed,4,0.4,1.0
2026-04-27,Company career site,Finance Analyst,6,Exam submitted,2,0.2,0.5
2026-04-27,Company career site,Finance Analyst,7,Mock interview completed,0,0.0,0.0
2026-04-27,Company career site,Product Manager,1,Account created,6,1.0,1.0
2026-04-27,Company career site,Product Manager,2,Logged in,6,1.0,1.0
2026-04-27,Company career site,Product Manager,3,Job saved,2,0.3333,0.3333
2026-04-27,Company career site,Product Manager,4,Prep plan generated,2,0.3333,1.0
2026-04-27,Company career site,Product Manager,5,First note completed,2,0.3333,1.0
2026-04-27,Company career site,Product Manager,6,Exam submitted,1,0.1667,0.5
2026-04-27,Company career site,Product Manager,7,Mock interview completed,0,0.0,0.0
2026-04-27,Company career site,Software Engineer,1,Account created,12,1.0,1.0
2026-04-27,Company career site,Software Engineer,2,Logged in,12,1.0,1.0
2026-04-27,Company career site,Software Engineer,3,Job saved,4,0.3333,0.3333
2026-04-27,Company career site,Software Engineer,4,Prep plan generated,3,0.25,0.75
2026-04-27,Company career site,Software Engineer,5,First note completed,3,0.25,1.0
2026-04-27,Company career site,Software Engineer,6,Exam submitted,2,0.1667,0.6667
2026-04-27,Company career site,Software Engineer,7,Mock interview completed,0,0.0,0.0
2026-04-27,Company career site,UX Designer,1,Account created,19,1.0,1.0
2026-04-27,Company career site,UX Designer,2,Logged in,19,1.0,1.0
2026-04-27,Company career site,UX Designer,3,Job saved,9,0.4737,0.4737
2026-04-27,Company career site,UX Designer,4,Prep plan generated,6,0.3158,0.6667
2026-04-27,Company career site,UX Designer,5,First note completed,6,0.3158,1.0
2026-04-27,Company career site,UX Designer,6,Exam submitted,4,0.2105,0.6667
2026-04-27,Company career site,UX Designer,7,Mock interview completed,0,0.0,0.0
2026-04-27,Handshake extension,Data Analyst,1,Account created,13,1.0,1.0
2026-04-27,Handshake extension,Data Analyst,2,Logged in,13,1.0,1.0
2026-04-27,Handshake extension,Data Analyst,3,Job saved,12,0.9231,0.9231
2026-04-27,Handshake extension,Data Analyst,4,Prep plan generated,9,0.6923,0.75
2026-04-27,Handshake extension,Data Analyst,5,First note completed,9,0.6923,1.0
2026-04-27,Handshake extension,Data Analyst,6,Exam submitted,6,0.4615,0.6667
2026-04-27,Handshake extension,Data Analyst,7,Mock interview completed,1,0.0769,0.1667
2026-04-27,Handshake extension,Finance Analyst,1,Account created,21,1.0,1.0
2026-04-27,Handshake extension,Finance Analyst,2,Logged in,21,1.0,1.0
2026-04-27,Handshake extension,Finance Analyst,3,Job saved,17,0.8095,0.8095
2026-04-27,Handshake extension,Finance Analyst,4,Prep plan generated,13,0.619,0.7647
2026-04-27,Handshake extension,Finance Analyst,5,First note completed,13,0.619,1.0
2026-04-27,Handshake extension,Finance Analyst,6,Exam submitted,13,0.619,1.0
2026-04-27,Handshake extension,Finance Analyst,7,Mock interview completed,3,0.1429,0.2308
2026-04-27,Handshake extension,Product Manager,1,Account created,15,1.0,1.0
2026-04-27,Handshake extension,Product Manager,2,Logged in,13,0.8667,0.8667
2026-04-27,Handshake extension,Product Manager,3,Job saved,9,0.6,0.6923
2026-04-27,Handshake extension,Product Manager,4,Prep plan generated,8,0.5333,0.8889
2026-04-27,Handshake extension,Product Manager,5,First note completed,8,0.5333,1.0
2026-04-27,Handshake extension,Product Manager,6,Exam submitted,5,0.3333,0.625
2026-04-27,Handshake extension,Product Manager,7,Mock interview completed,2,0.1333,0.4
2026-04-27,Handshake extension,Software Engineer,1,Account created,17,1.0,1.0
2026-04-27,Handshake extension,Software Engineer,2,Logged in,16,0.9412,0.9412
2026-04-27,Handshake extension,Software Engineer,3,Job saved,13,0.7647,0.8125
2026-04-27,Handshake extension,Software Engineer,4,Prep plan generated,10,0.5882,0.7692
2026-04-27,Handshake extension,Software Engineer,5,First note completed,10,0.5882,1.0
2026-04-27,Handshake extension,Software Engineer,6,Exam submitted,9,0.5294,0.9
2026-04-27,Handshake extension,Software Engineer,7,Mock interview completed,5,0.2941,0.5556
2026-04-27,Handshake extension,UX Designer,1,Account created,10,1.0,1.0
2026-04-27,Handshake extension,UX Designer,2,Logged in,8,0.8,0.8
2026-04-27,Handshake extension,UX Designer,3,Job saved,7,0.7,0.875
2026-04-27,Handshake extension,UX Designer,4,Prep plan generated,5,0.5,0.7143
2026-04-27,Handshake extension,UX Designer,5,First note completed,5,0.5,1.0
2026-04-27,Handshake extension,UX Designer,6,Exam submitted,3,0.3,0.6
2026-04-27,Handshake extension,UX Designer,7,Mock interview completed,2,0.2,0.6667
2026-04-27,LinkedIn extension,Data Analyst,1,Account created,23,1.0,1.0
2026-04-27,LinkedIn extension,Data Analyst,2,Logged in,22,0.9565,0.9565
2026-04-27,LinkedIn extension,Data Analyst,3,Job saved,12,0.5217,0.5455
2026-04-27,LinkedIn extension,Data Analyst,4,Prep plan generated,8,0.3478,0.6667
2026-04-27,LinkedIn extension,Data Analyst,5,First note completed,8,0.3478,1.0
2026-04-27,LinkedIn extension,Data Analyst,6,Exam submitted,5,0.2174,0.625
2026-04-27,LinkedIn extension,Data Analyst,7,Mock interview completed,3,0.1304,0.6
2026-04-27,LinkedIn extension,Finance Analyst,1,Account created,20,1.0,1.0
2026-04-27,LinkedIn extension,Finance Analyst,2,Logged in,19,0.95,0.95
2026-04-27,LinkedIn extension,Finance Analyst,3,Job saved,10,0.5,0.5263
2026-04-27,LinkedIn extension,Finance Analyst,4,Prep plan generated,10,0.5,1.0
2026-04-27,LinkedIn extension,Finance Analyst,5,First note completed,10,0.5,1.0
2026-04-27,LinkedIn extension,Finance Analyst,6,Exam submitted,6,0.3,0.6
2026-04-27,LinkedIn extension,Finance Analyst,7,Mock interview completed,5,0.25,0.8333
2026-04-27,LinkedIn extension,Product Manager,1,Account created,20,1.0,1.0
2026-04-27,LinkedIn extension,Product Manager,2,Logged in,19,0.95,0.95
2026-04-27,LinkedIn extension,Product Manager,3,Job saved,13,0.65,0.6842
2026-04-27,LinkedIn extension,Product Manager,4,Prep plan generated,10,0.5,0.7692
2026-04-27,LinkedIn extension,Product Manager,5,First note completed,10,0.5,1.0
2026-04-27,LinkedIn extension,Product Manager,6,Exam submitted,9,0.45,0.9
2026-04-27,LinkedIn extension,Product Manager,7,Mock interview completed,3,0.15,0.3333
2026-04-27,LinkedIn extension,Software Engineer,1,Account created,18,1.0,1.0
2026-04-27,LinkedIn extension,Software Engineer,2,Logged in,17,0.9444,0.9444
2026-04-27,LinkedIn extension,Software Engineer,3,Job saved,12,0.6667,0.7059
2026-04-27,LinkedIn extension,Software Engineer,4,Prep plan generated,7,0.3889,0.5833
2026-04-27,LinkedIn extension,Software Engineer,5,First note completed,7,0.3889,1.0
2026-04-27,LinkedIn extension,Software Engineer,6,Exam submitted,7,0.3889,1.0
2026-04-27,LinkedIn extension,Software Engineer,7,Mock interview completed,3,0.1667,0.4286
2026-04-27,LinkedIn extension,UX Designer,1,Account created,19,1.0,1.0
2026-04-27,LinkedIn extension,UX Designer,2,Logged in,17,0.8947,0.8947
2026-04-27,LinkedIn extension,UX Designer,3,Job saved,15,0.7895,0.8824
2026-04-27,LinkedIn extension,UX Designer,4,Prep plan generated,14,0.7368,0.9333
2026-04-27,LinkedIn extension,UX Designer,5,First note completed,14,0.7368,1.0
2026-04-27,LinkedIn extension,UX Designer,6,Exam submitted,11,0.5789,0.7857
2026-04-27,LinkedIn extension,UX Designer,7,Mock interview completed,4,0.2105,0.3636
2026-04-27,Manual paste,Data Analyst,1,Account created,19,1.0,1.0
2026-04-27,Manual paste,Data Analyst,2,Logged in,16,0.8421,0.8421
2026-04-27,Manual paste,Data Analyst,3,Job saved,10,0.5263,0.625
2026-04-27,Manual paste,Data Analyst,4,Prep plan generated,6,0.3158,0.6
2026-04-27,Manual paste,Data Analyst,5,First note completed,6,0.3158,1.0
2026-04-27,Manual paste,Data Analyst,6,Exam submitted,5,0.2632,0.8333
2026-04-27,Manual paste,Data Analyst,7,Mock interview completed,0,0.0,0.0
2026-04-27,Manual paste,Finance Analyst,1,Account created,14,1.0,1.0
2026-04-27,Manual paste,Finance Analyst,2,Logged in,12,0.8571,0.8571
2026-04-27,Manual paste,Finance Analyst,3,Job saved,6,0.4286,0.5
2026-04-27,Manual paste,Finance Analyst,4,Prep plan generated,5,0.3571,0.8333
2026-04-27,Manual paste,Finance Analyst,5,First note completed,5,0.3571,1.0
2026-04-27,Manual paste,Finance Analyst,6,Exam submitted,5,0.3571,1.0
2026-04-27,Manual paste,Finance Analyst,7,Mock interview completed,0,0.0,0.0
2026-04-27,Manual paste,Product Manager,1,Account created,6,1.0,1.0
2026-04-27,Manual paste,Product Manager,2,Logged in,5,0.8333,0.8333
2026-04-27,Manual paste,Product Manager,3,Job saved,5,0.8333,1.0
2026-04-27,Manual paste,Product Manager,4,Prep plan generated,2,0.3333,0.4
2026-04-27,Manual paste,Product Manager,5,First note completed,2,0.3333,1.0
2026-04-27,Manual paste,Product Manager,6,Exam submitted,0,0.0,0.0
2026-04-27,Manual paste,Product Manager,7,Mock interview completed,0,0.0,0
2026-04-27,Manual paste,Software Engineer,1,Account created,15,1.0,1.0
2026-04-27,Manual paste,Software Engineer,2,Logged in,14,0.9333,0.9333
2026-04-27,Manual paste,Software Engineer,3,Job saved,9,0.6,0.6429
2026-04-27,Manual paste,Software Engineer,4,Prep plan generated,7,0.4667,0.7778
2026-04-27,Manual paste,Software Engineer,5,First note completed,7,0.4667,1.0
2026-04-27,Manual paste,Software Engineer,6,Exam submitted,5,0.3333,0.7143
2026-04-27,Manual paste,Software Engineer,7,Mock interview completed,2,0.1333,0.4
2026-04-27,Manual paste,UX Designer,1,Account created,12,1.0,1.0
2026-04-27,Manual paste,UX Designer,2,Logged in,11,0.9167,0.9167
2026-04-27,Manual paste,UX Designer,3,Job saved,8,0.6667,0.7273
2026-04-27,Manual paste,UX Designer,4,Prep plan generated,5,0.4167,0.625
2026-04-27,Manual paste,UX Designer,5,First note completed,5,0.4167,1.0
2026-04-27,Manual paste,UX Designer,6,Exam submitted,4,0.3333,0.8
2026-04-27,Manual paste,UX Designer,7,Mock interview completed,4,0.3333,1.0
2026-05-04,Company career site,Data Analyst,1,Account created,11,1.0,1.0
2026-05-04,Company career site,Data Analyst,2,Logged in,8,0.7273,0.7273
2026-05-04,Company career site,Data Analyst,3,Job saved,5,0.4545,0.625
2026-05-04,Company career site,Data Analyst,4,Prep plan generated,4,0.3636,0.8
2026-05-04,Company career site,Data Analyst,5,First note completed,4,0.3636,1.0
2026-05-04,Company career site,Data Analyst,6,Exam submitted,3,0.2727,0.75
2026-05-04,Company career site,Data Analyst,7,Mock interview completed,1,0.0909,0.3333
2026-05-04,Company career site,Finance Analyst,1,Account created,15,1.0,1.0
2026-05-04,Company career site,Finance Analyst,2,Logged in,13,0.8667,0.8667
2026-05-04,Company career site,Finance Analyst,3,Job saved,11,0.7333,0.8462
2026-05-04,Company career site,Finance Analyst,4,Prep plan generated,8,0.5333,0.7273
2026-05-04,Company career site,Finance Analyst,5,First note completed,8,0.5333,1.0
2026-05-04,Company career site,Finance Analyst,6,Exam submitted,6,0.4,0.75
2026-05-04,Company career site,Finance Analyst,7,Mock interview completed,1,0.0667,0.1667
2026-05-04,Company career site,Product Manager,1,Account created,11,1.0,1.0
2026-05-04,Company career site,Product Manager,2,Logged in,11,1.0,1.0
2026-05-04,Company career site,Product Manager,3,Job saved,5,0.4545,0.4545
2026-05-04,Company career site,Product Manager,4,Prep plan generated,5,0.4545,1.0
2026-05-04,Company career site,Product Manager,5,First note completed,5,0.4545,1.0
2026-05-04,Company career site,Product Manager,6,Exam submitted,5,0.4545,1.0
2026-05-04,Company career site,Product Manager,7,Mock interview completed,2,0.1818,0.4
2026-05-04,Company career site,Software Engineer,1,Account created,8,1.0,1.0
2026-05-04,Company career site,Software Engineer,2,Logged in,7,0.875,0.875
2026-05-04,Company career site,Software Engineer,3,Job saved,2,0.25,0.2857
2026-05-04,Company career site,Software Engineer,4,Prep plan generated,2,0.25,1.0
2026-05-04,Company career site,Software Engineer,5,First note completed,2,0.25,1.0
2026-05-04,Company career site,Software Engineer,6,Exam submitted,2,0.25,1.0
2026-05-04,Company career site,Software Engineer,7,Mock interview completed,0,0.0,0.0
2026-05-04,Company career site,UX Designer,1,Account created,17,1.0,1.0
2026-05-04,Company career site,UX Designer,2,Logged in,15,0.8824,0.8824
2026-05-04,Company career site,UX Designer,3,Job saved,11,0.6471,0.7333
2026-05-04,Company career site,UX Designer,4,Prep plan generated,7,0.4118,0.6364
2026-05-04,Company career site,UX Designer,5,First note completed,7,0.4118,1.0
2026-05-04,Company career site,UX Designer,6,Exam submitted,7,0.4118,1.0
2026-05-04,Company career site,UX Designer,7,Mock interview completed,3,0.1765,0.4286
2026-05-04,Handshake extension,Data Analyst,1,Account created,23,1.0,1.0
2026-05-04,Handshake extension,Data Analyst,2,Logged in,20,0.8696,0.8696
2026-05-04,Handshake extension,Data Analyst,3,Job saved,15,0.6522,0.75
2026-05-04,Handshake extension,Data Analyst,4,Prep plan generated,11,0.4783,0.7333
2026-05-04,Handshake extension,Data Analyst,5,First note completed,11,0.4783,1.0
