event_date,acquisition_channel,target_role,active_users,signups,job_saves,plans_generated,notes_completed,exams_submitted,mocks_completed
2026-04-19,Manual paste,Finance Analyst,18,4,1,0,4,3,0
2026-04-19,Manual paste,Product Manager,11,0,1,0,6,0,0
2026-04-19,Manual paste,Software Engineer,15,1,2,0,4,1,1
2026-04-19,Manual paste,UX Designer,17,5,3,3,8,2,0
2026-04-20,Company career site,Data Analyst,10,3,1,0,2,0,0
2026-04-20,Company career site,Finance Analyst,12,4,0,0,3,1,0
2026-04-20,Company career site,Product Manager,8,1,0,0,6,1,0
2026-04-20,Company career site,Software Engineer,7,2,1,0,4,0,0
2026-04-20,Company career site,UX Designer,12,2,4,2,2,0,0
2026-04-20,Handshake extension,Data Analyst,24,1,2,1,16,1,0
2026-04-20,Handshake extension,Finance Analyst,24,5,1,0,13,2,2
2026-04-20,Handshake extension,Product Manager,20,1,1,1,13,5,0
2026-04-20,Handshake extension,Software Engineer,27,2,5,2,11,2,0
2026-04-20,Handshake extension,UX Designer,17,1,2,3,5,1,0
2026-04-20,LinkedIn extension,Data Analyst,26,5,0,3,10,3,0
2026-04-20,LinkedIn extension,Finance Analyst,30,6,2,0,8,0,1
2026-04-20,LinkedIn extension,Product Manager,23,5,1,2,10,2,0
2026-04-20,LinkedIn extension,Software Engineer,25,3,3,2,7,3,1
2026-04-20,LinkedIn extension,UX Designer,28,0,3,0,11,9,0
2026-04-20,Manual paste,Data Analyst,11,0,2,1,5,1,0
2026-04-20,Manual paste,Finance Analyst,17,3,3,0,7,3,0
2026-04-20,Manual paste,Product Manager,10,1,1,0,13,0,0
2026-04-20,Manual paste,Software Engineer,17,4,3,0,5,3,0
2026-04-20,Manual paste,UX Designer,14,1,4,2,7,1,0
2026-04-21,Company career site,Data Analyst,6,1,0,0,2,0,0
2026-04-21,Company career site,Finance Analyst,9,0,1,1,6,0,0
2026-04-21,Company career site,Product Manager,5,0,0,0,5,0,0
2026-04-21,Company career site,Software Engineer,10,3,3,1,3,1,0
2026-04-21,Company career site,UX Designer,12,4,0,1,3,1,0
2026-04-21,Handshake extension,Data Analyst,27,0,2,1,15,4,0
2026-04-21,Handshake extension,Finance Analyst,19,1,4,1,9,5,2
2026-04-21,Handshake extension,Product Manager,19,0,0,0,10,2,1
2026-04-21,Handshake extension,Software Engineer,29,1,1,3,14,6,0
2026-04-21,Handshake extension,UX Designer,17,1,2,1,9,0,0
2026-04-21,LinkedIn extension,Data Analyst,27,1,6,2,10,5,0
2026-04-21,LinkedIn extension,Finance Analyst,20,4,2,1,11,1,0
2026-04-21,LinkedIn extension,Product Manager,17,3,1,0,7,0,0
2026-04-21,LinkedIn extension,Software Engineer,21,1,1,2,11,4,0
2026-04-21,LinkedIn extension,UX Designer,31,3,2,1,18,5,1
2026-04-21,Manual paste,Data Analyst,9,1,2,0,5,0,0
2026-04-21,Manual paste,Finance Analyst,21,2,3,1,7,2,0
2026-04-21,Manual paste,Product Manager,12,1,1,0,6,2,1
2026-04-21,Manual paste,Software Engineer,14,2,3,1,5,2,0
2026-04-21,Manual paste,UX Designer,17,3,0,1,8,1,0
2026-04-22,Company career site,Data Analyst,10,0,4,2,5,2,1
2026-04-22,Company career site,Finance Analyst,13,6,2,0,6,0,0
2026-04-22,Company career site,Product Manager,13,4,3,0,7,0,0
2026-04-22,Company career site,Software Engineer,7,0,0,2,1,3,1
2026-04-22,Company career site,UX Designer,9,2,1,0,3,0,0
2026-04-22,Handshake extension,Data Analyst,29,5,3,3,18,5,1
2026-04-22,Handshake extension,Finance Analyst,20,1,4,2,6,4,0
2026-04-22,Handshake extension,Product Manager,18,2,1,1,6,4,1
2026-04-22,Handshake extension,Software Engineer,30,3,3,3,10,4,0
2026-04-22,Handshake extension,UX Designer,16,3,2,2,5,3,0
2026-04-22,LinkedIn extension,Data Analyst,28,3,7,1,10,1,1
2026-04-22,LinkedIn extension,Finance Analyst,24,5,2,0,9,3,0
2026-04-22,LinkedIn extension,Product Manager,20,1,2,1,10,2,0
2026-04-22,LinkedIn extension,Software Engineer,23,4,4,2,8,3,1
2026-04-22,LinkedIn extension,UX Designer,25,1,1,3,16,2,0
2026-04-22,Manual paste,Data Analyst,6,1,1,3,2,0,0
2026-04-22,Manual paste,Finance Analyst,23,5,3,4,7,0,1
2026-04-22,Manual paste,Product Manager,8,0,1,0,4,1,0
2026-04-22,Manual paste,Software Engineer,16,4,4,1,3,2,0
2026-04-22,Manual paste,UX Designer,16,4,3,0,7,1,0
2026-04-23,Company career site,Data Analyst,9,1,0,2,4,0,0
2026-04-23,Company career site,Finance Analyst,7,1,0,1,2,0,0
2026-04-23,Company career site,Product Manager,11,2,2,1,6,0,0
2026-04-23,Company career site,Software Engineer,13,3,1,0,8,1,1
2026-04-23,Company career site,UX Designer,8,3,1,0,3,2,0
2026-04-23,Handshake extension,Data Analyst,22,2,3,1,13,6,1
2026-04-23,Handshake extension,Finance Analyst,20,2,5,2,13,1,0
2026-04-23,Handshake extension,Product Manager,22,2,4,1,8,3,0
2026-04-23,Handshake extension,Software Engineer,34,5,1,2,20,1,0
2026-04-23,Handshake extension,UX Designer,20,3,6,1,9,3,0
2026-04-23,LinkedIn extension,Data Analyst,18,0,1,2,11,5,0
2026-04-23,LinkedIn extension,Finance Analyst,23,6,2,2,10,2,0
2026-04-23,LinkedIn extension,Product Manager,23,1,5,2,8,5,0
2026-04-23,LinkedIn extension,Software Engineer,27,5,1,3,7,4,1
2026-04-23,LinkedIn extension,UX Designer,28,2,2,3,20,4,2
2026-04-23,Manual paste,Data Analyst,10,1,1,1,3,2,0
2026-04-23,Manual paste,Finance Analyst,20,3,1,4,9,2,0
2026-04-23,Manual paste,Product Manager,13,2,2,0,7,0,0
2026-04-23,Manual paste,Software Engineer,13,0,3,4,4,1,0
2026-04-23,Manual paste,UX Designer,16,4,0,2,4,2,0
2026-04-24,Company career site,Data Analyst,8,1,1,0,2,1,0
2026-04-24,Company career site,Finance Analyst,10,2,0,1,3,1,0
2026-04-24,Company career site,Product Manager,13,3,1,2,4,1,0
2026-04-24,Company career site,Software Engineer,11,2,0,0,5,2,0
2026-04-24,Company career site,UX Designer,7,0,1,0,0,1,0
2026-04-24,Handshake extension,Data Analyst,23,4,2,2,13,2,1
2026-04-24,Handshake extension,Finance Analyst,26,4,1,5,15,3,0
2026-04-24,Handshake extension,Product Manager,19,3,0,3,10,2,0
2026-04-24,Handshake extension,Software Engineer,26,1,1,0,14,5,0
2026-04-24,Handshake extension,UX Designer,17,2,2,2,8,0,1
2026-04-24,LinkedIn extension,Data Analyst,27,7,3,2,8,2,0
2026-04-24,LinkedIn extension,Finance Analyst,20,3,2,2,8,1,1
2026-04-24,LinkedIn extension,Product Manager,22,2,6,2,5,4,1
2026-04-24,LinkedIn extension,Software Engineer,30,7,6,1,10,1,0
2026-04-24,LinkedIn extension,UX Designer,23,2,2,0,11,3,0
2026-04-24,Manual paste,Data Analyst,9,0,2,0,4,0,0
2026-04-24,Manual paste,Finance Analyst,20,2,2,0,7,2,0
2026-04-24,Manual paste,Product Manager,11,2,2,1,2,1,0
2026-04-24,Manual paste,Software Engineer,15,1,3,1,8,2,0
2026-04-24,Manual paste,UX Designer,18,1,3,1,10,2,0
2026-04-25,Company career site,Data Analyst,9,1,2,0,3,0,0
2026-04-25,Company career site,Finance Analyst,6,0,1,0,1,1,0
2026-04-25,Company career site,Product Manager,9,1,0,0,4,1,0
2026-04-25,Company career site,Software Engineer,8,0,2,1,3,1,0
2026-04-25,Company career site,UX Designer,9,1,1,1,8,0,1
2026-04-25,Handshake extension,Data Analyst,17,2,2,0,7,5,0
2026-04-25,Handshake extension,Finance Analyst,17,1,1,0,12,6,0
2026-04-25,Handshake extension,Product Manager,21,0,2,0,6,5,1
2026-04-25,Handshake extension,Software Engineer,20,4,3,2,10,1,0
2026-04-25,Handshake extension,UX Designer,19,4,0,3,6,3,0
2026-04-25,LinkedIn extension,Data Analyst,34,3,6,2,10,3,0
2026-04-25,LinkedIn extension,Finance Analyst,26,2,4,2,9,2,0
2026-04-25,LinkedIn extension,Product Manager,14,2,0,0,4,2,0
2026-04-25,LinkedIn extension,Software Engineer,26,4,2,4,23,1,1
2026-04-25,LinkedIn extension,UX Designer,32,2,2,2,14,7,0
2026-04-25,Manual paste,Data Analyst,16,5,4,2,1,1,0
2026-04-25,Manual paste,Finance Analyst,19,1,2,2,5,2,0
2026-04-25,Manual paste,Product Manager,11,1,0,1,4,1,0
2026-04-25,Manual paste,Software Engineer,21,7,1,2,4,3,0
2026-04-25,Manual paste,UX Designer,19,3,1,0,10,7,1
2026-04-26,Company career site,Data Analyst,7,2,0,0,3,1,0
2026-04-26,Company career site,Finance Analyst,9,3,1,0,8,0,0
2026-04-26,Company career site,Product Manager,8,3,1,0,1,1,0
2026-04-26,Company career site,Software Engineer,9,3,0,1,3,1,0
2026-04-26,Company career site,UX Designer,7,1,2,0,2,1,1
2026-04-26,Handshake extension,Data Analyst,25,3,3,1,18,1,0
2026-04-26,Handshake extension,Finance Analyst,21,1,4,3,6,9,1
2026-04-26,Handshake extension,Product Manager,19,4,1,1,10,2,0
2026-04-26,Handshake extension,Software Engineer,27,5,3,0,9,2,0
2026-04-26,Handshake extension,UX Designer,26,4,6,2,13,1,0
2026-04-26,LinkedIn extension,Data Analyst,30,2,5,3,15,2,0
2026-04-26,LinkedIn extension,Finance Analyst,16,5,1,0,5,4,0
2026-04-26,LinkedIn extension,Product Manager,20,5,4,2,4,4,0
2026-04-26,LinkedIn extension,Software Engineer,24,2,4,1,9,1,0
2026-04-26,LinkedIn extension,UX Designer,29,3,1,2,12,5,0
2026-04-26,Manual paste,Data Analyst,16,2,5,2,8,1,1
2026-04-26,Manual paste,Finance Analyst,24,5,3,1,3,3,0
2026-04-26,Manual paste,Product Manager,11,1,0,1,4,1,0
2026-04-26,Manual paste,Software Engineer,17,2,0,1,7,0,0
2026-04-26,Manual paste,UX Designer,14,4,1,1,5,1,0
2026-04-27,Company career site,Data Analyst,9,1,0,1,1,0,1
2026-04-27,Company career site,Finance Analyst,11,0,1,1,1,0,0
2026-04-27,Company career site,Product Manager,13,2,1,1,6,1,0
2026-04-27,Company career site,Software Engineer,12,2,1,1,4,1,0
2026-04-27,Company career site,UX Designer,12,3,2,0,5,2,0
2026-04-27,Handshake extension,Data Analyst,20,3,3,3,15,3,0
2026-04-27,Handshake extension,Finance Analyst,27,3,3,3,14,1,1
2026-04-27,Handshake extension,Product Manager,19,3,4,1,10,1,0
2026-04-27,Handshake extension,Software Engineer,21,1,1,1,9,2,0
2026-04-27,Handshake extension,UX Designer,20,1,2,3,10,3,1
2026-04-27,LinkedIn extension,Data Analyst,37,4,8,6,15,6,2
2026-04-27,LinkedIn extension,Finance Analyst,19,2,2,5,6,1,0
2026-04-27,LinkedIn extension,Product Manager,22,3,2,3,9,3,0
2026-04-27,LinkedIn extension,Software Engineer,22,1,2,1,10,5,0
2026-04-27,LinkedIn extension,UX Designer,27,0,0,0,20,1,1
2026-04-27,Manual paste,Data Analyst,20,2,2,3,6,2,0
2026-04-27,Manual paste,Finance Analyst,22,3,1,2,9,0,1
2026-04-27,Manual paste,Product Manager,7,0,1,0,4,1,0
2026-04-27,Manual paste,Software Engineer,21,4,2,0,8,4,0
2026-04-27,Manual paste,UX Designer,16,2,3,0,7,3,0
2026-04-28,Company career site,Data Analyst,9,3,1,0,0,1,0
2026-04-28,Company career site,Finance Analyst,8,2,1,0,1,1,0
2026-04-28,Company career site,Product Manager,8,1,0,0,2,3,0
2026-04-28,Company career site,Software Engineer,10,0,0,1,7,0,0
2026-04-28,Company career site,UX Designer,14,5,0,2,3,1,0
2026-04-28,Handshake extension,Data Analyst,24,0,7,4,12,0,0
2026-04-28,Handshake extension,Finance Analyst,21,3,1,0,15,4,0
2026-04-28,Handshake extension,Product Manager,17,0,2,2,9,2,0
2026-04-28,Handshake extension,Software Engineer,29,2,3,1,12,2,1
2026-04-28,Handshake extension,UX Designer,24,1,1,1,10,1,1
2026-04-28,LinkedIn extension,Data Analyst,34,2,5,4,19,8,0
2026-04-28,LinkedIn extension,Finance Analyst,26,3,5,0,15,1,1
2026-04-28,LinkedIn extension,Product Manager,21,3,4,0,10,3,0
2026-04-28,LinkedIn extension,Software Engineer,23,2,4,0,11,5,0
2026-04-28,LinkedIn extension,UX Designer,25,5,0,0,9,4,2
2026-04-28,Manual paste,Data Analyst,17,4,3,0,5,3,0
2026-04-28,Manual paste,Finance Analyst,15,0,4,2,8,2,0
2026-04-28,Manual paste,Product Manager,9,2,2,1,2,1,0
2026-04-28,Manual paste,Software Engineer,13,1,1,1,7,2,0
2026-04-28,Manual paste,UX Designer,17,2,4,3,6,1,0
2026-04-29,Company career site,Data Analyst,9,3,0,0,3,0,0
2026-04-29,Company career site,Finance Analyst,13,1,4,2,2,2,1
2026-04-29,Company career site,Product Manager,9,1,2,0,2,0,0
2026-04-29,Company career site,Software Engineer,8,0,0,0,7,3,0
2026-04-29,Company career site,UX Designer,11,3,1,0,2,1,0
2026-04-29,Handshake extension,Data Analyst,26,2,3,3,17,2,1
2026-04-29,Handshake extension,Finance Analyst,29,7,1,1,9,3,0
2026-04-29,Handshake extension,Product Manager,20,4,0,1,10,1,0
2026-04-29,Handshake extension,Software Engineer,21,1,3,2,13,3,1
2026-04-29,Handshake extension,UX Designer,25,0,2,1,11,3,1
2026-04-29,LinkedIn extension,Data Analyst,44,5,5,5,16,4,1
2026-04-29,LinkedIn extension,Finance Analyst,27,3,4,2,11,2,0
2026-04-29,LinkedIn extension,Product Manager,28,3,2,3,14,4,0
2026-04-29,LinkedIn extension,Software Engineer,21,5,3,2,10,0,1
2026-04-29,LinkedIn extension,UX Designer,28,3,4,1,9,1,0
2026-04-29,Manual paste,Data Analyst,14,1,2,3,6,1,0
2026-04-29,Manual paste,Finance Analyst,22,1,2,2,13,1,0
2026-04-29,Manual paste,Product Manager,4,0,1,0,1,1,0
2026-04-29,Manual paste,Software Engineer,18,3,3,0,9,2,1
2026-04-29,Manual paste,UX Designer,17,2,3,2,5,3,1
2026-04-30,Company career site,Data Analyst,12,0,0,1,6,0,0
2026-04-30,Company career site,Finance Analyst,10,3,1,1,3,1,0
2026-04-30,Company career site,Product Manager,7,0,1,1,6,2,0
2026-04-30,Company career site,Software Engineer,12,3,0,0,5,0,0
2026-04-30,Company career site,UX Designer,15,4,2,1,3,2,0
2026-04-30,Handshake extension,Data Analyst,25,1,1,3,18,0,0
2026-04-30,Handshake extension,Finance Analyst,21,2,3,2,15,2,1
2026-04-30,Handshake extension,Product Manager,17,1,0,2,9,2,0
2026-04-30,Handshake extension,Software Engineer,20,1,0,1,9,2,2
2026-04-30,Handshake extension,UX Designer,22,1,7,3,11,2,0
2026-04-30,LinkedIn extension,Data Analyst,34,1,3,4,20,6,1
2026-04-30,LinkedIn extension,Finance Analyst,19,0,5,1,9,6,1
2026-04-30,LinkedIn extension,Product Manager,25,3,3,1,6,3,0
2026-04-30,LinkedIn extension,Software Engineer,26,3,2,3,11,3,2
2026-04-30,LinkedIn extension,UX Designer,25,2,2,1,9,5,0
2026-04-30,Manual paste,Data Analyst,16,2,1,3,11,1,1
2026-04-30,Manual paste,Finance Analyst,17,1,1,2,3,4,0
2026-04-30,Manual paste,Product Manager,7,2,1,0,0,2,0
2026-04-30,Manual paste,Software Engineer,16,0,2,3,14,1,0
2026-04-30,Manual paste,UX Designer,19,1,3,2,8,2,1
2026-05-01,Company career site,Data Analyst,7,0,2,1,1,1,0
2026-05-01,Company career site,Finance Analyst,12,1,2,3,7,3,0
2026-05-01,Company career site,Product Manager,7,0,2,0,3,1,0
2026-05-01,Company career site,Software Engineer,12,3,1,0,3,0,0
2026-05-01,Company career site,UX Designer,11,3,1,0,5,0,0
2026-05-01,Handshake extension,Data Analyst,26,4,1,1,8,2,0
2026-05-01,Handshake extension,Finance Analyst,20,2,3,3,15,4,0
2026-05-01,Handshake extension,Product Manager,19,2,3,0,7,4,0
2026-05-01,Handshake extension,Software Engineer,20,3,1,1,9,0,0
2026-05-01,Handshake extension,UX Designer,22,2,1,4,15,4,0
2026-05-01,LinkedIn extension,Data Analyst,35,2,2,6,16,2,1
2026-05-01,LinkedIn extension,Finance Analyst,24,6,5,6,14,1,1
2026-05-01,LinkedIn extension,Product Manager,21,3,3,2,12,1,0
2026-05-01,LinkedIn extension,Software Engineer,22,0,2,2,14,2,0
2026-05-01,LinkedIn extension,UX Designer,25,3,2,1,12,2,1
2026-05-01,Manual paste,Data Analyst,14,0,1,0,5,4,1
2026-05-01,Manual paste,Finance Analyst,22,2,1,1,11,2,0
2026-05-01,Manual paste,Product Manager,8,0,4,1,3,2,0
2026-05-01,Manual paste,Software Engineer,18,2,3,1,5,1,1
2026-05-01,Manual paste,UX Designer,11,0,1,3,7,1,0
2026-05-02,Company career site,Data Analyst,6,0,0,0,5,4,0
2026-05-02,Company career site,Finance Analyst,11,2,2,1,5,3,0
2026-05-02,Company career site,Product Manager,12,1,2,2,4,1,0
2026-05-02,Company career site,Software Engineer,7,2,0,0,2,1,0
2026-05-02,Company career site,UX Designer,9,1,3,0,4,1,0
2026-05-02,Handshake extension,Data Analyst,29,1,7,1,13,3,1
2026-05-02,Handshake extension,Finance Analyst,23,3,2,3,17,6,0
2026-05-02,Handshake extension,Product Manager,19,2,2,0,7,2,1
2026-05-02,Handshake extension,Software Engineer,22,4,0,1,14,4,1
2026-05-02,Handshake extension,UX Designer,24,3,3,1,8,2,0
2026-05-02,LinkedIn extension,Data Analyst,41,5,2,2,29,5,0
2026-05-02,LinkedIn extension,Finance Analyst,22,2,2,1,17,3,0
2026-05-02,LinkedIn extension,Product Manager,26,2,3,2,6,4,1
2026-05-02,LinkedIn extension,Software Engineer,26,4,3,2,7,5,1
2026-05-02,LinkedIn extension,UX Designer,17,2,0,1,6,1,1
2026-05-02,Manual paste,Data Analyst,18,5,1,0,6,3,0
2026-05-02,Manual paste,Finance Analyst,22,5,1,0,12,2,1
2026-05-02,Manual paste,Product Manager,7,1,1,0,4,1,0
2026-05-02,Manual paste,Software Engineer,18,2,4,1,7,3,0
2026-05-02,Manual paste,UX Designer,17,4,2,0,8,2,0
2026-05-03,Company career site,Data Analyst,11,3,1,0,3,1,1
2026-05-03,Company career site,Finance Analyst,11,1,1,1,5,0,0
2026-05-03,Company career site,Product Manager,6,1,0,1,3,0,0
2026-05-03,Company career site,Software Engineer,8,2,0,0,10,1,1
2026-05-03,Company career site,UX Designer,7,0,3,0,2,0,0
2026-05-03,Handshake extension,Data Analyst,26,2,4,3,16,0,0
2026-05-03,Handshake extension,Finance Analyst,17,1,3,1,17,2,0
2026-05-03,Handshake extension,Product Manager,21,3,2,3,6,0,1
2026-05-03,Handshake extension,Software Engineer,14,5,1,0,8,2,0
2026-05-03,Handshake extension,UX Designer,25,2,1,3,18,2,0
2026-05-03,LinkedIn extension,Data Analyst,39,4,4,2,18,2,2
2026-05-03,LinkedIn extension,Finance Analyst,23,4,1,4,12,0,1
2026-05-03,LinkedIn extension,Product Manager,29,3,2,5,11,3,0
2026-05-03,LinkedIn extension,Software Engineer,26,3,5,2,10,3,0
2026-05-03,LinkedIn extension,UX Designer,26,4,3,1,10,5,2
2026-05-03,Manual paste,Data Analyst,20,5,2,0,7,4,0
2026-05-03,Manual paste,Finance Analyst,19,2,4,0,9,1,0
2026-05-03,Manual paste,Product Manager,7,1,1,2,1,0,0
2026-05-03,Manual paste,Software Engineer,19,3,5,3,4,2,0
2026-05-03,Manual paste,UX Designer,20,1,2,1,11,0,0
2026-05-04,Company career site,Data Analyst,7,0,0,0,2,0,0
2026-05-04,Company career site,Finance Analyst,7,1,1,0,6,0,0
2026-05-04,Company career site,Product Manager,4,1,0,0,0,2,0
2026-05-04,Company career site,Software Engineer,8,0,5,1,2,0,0
2026-05-04,Company career site,UX Designer,12,5,1,1,2,1,0
2026-05-04,Handshake extension,Data Analyst,25,3,2,4,8,5,1
2026-05-04,Handshake extension,Finance Analyst,25,2,5,1,11,3,0
2026-05-04,Handshake extension,Product Manager,16,4,1,0,6,2,0
2026-05-04,Handshake extension,Software Engineer,16,1,3,0,7,3,0
2026-05-04,Handshake extension,UX Designer,21,2,0,1,13,7,0
2026-05-04,LinkedIn extension,Data Analyst,46,8,3,2,23,3,1
2026-05-04,LinkedIn extension,Finance Analyst,30,8,2,0,21,5,2
2026-05-04,LinkedIn extension,Product Manager,21,1,1,1,12,3,0
2026-05-04,LinkedIn extension,Software Engineer,21,2,3,2,7,4,1
2026-05-04,LinkedIn extension,UX Designer,26,2,1,2,9,4,0
2026-05-04,Manual paste,Data Analyst,14,1,1,1,7,5,0
2026-05-04,Manual paste,Finance Analyst,19,3,4,2,15,1,0
2026-05-04,Manual paste,Product Manager,10,3,3,2,1,1,0
2026-05-04,Manual paste,Software Engineer,18,1,2,4,3,1,0
2026-05-04,Manual paste,UX Designer,20,3,3,0,10,1,1
2026-05-05,Company career site,Data Analyst,6,0,0,1,4,1,0
2026-05-05,Company career site,Finance Analyst,10,1,1,1,8,1,0
2026-05-05,Company career site,Product Manager,7,1,0,0,3,1,0
2026-05-05,Company career site,Software Engineer,4,1,0,0,0,0,0
2026-05-05,Company career site,UX Designer,9,0,3,2,3,0,0
2026-05-05,Handshake extension,Data Analyst,31,6,3,2,18,6,0
2026-05-05,Handshake extension,Finance Analyst,27,3,2,3,12,6,0
2026-05-05,Handshake extension,Product Manager,18,3,2,1,5,3,1
2026-05-05,Handshake extension,Software Engineer,15,2,4,0,4,0,1
2026-05-05,Handshake extension,UX Designer,26,4,3,1,12,2,0
2026-05-05,LinkedIn extension,Data Analyst,46,4,2,5,20,8,1
2026-05-05,LinkedIn extension,Finance Analyst,22,1,1,0,11,2,0
2026-05-05,LinkedIn extension,Product Manager,25,4,4,1,10,3,0
2026-05-05,LinkedIn extension,Software Engineer,31,6,1,1,10,5,1
2026-05-05,LinkedIn extension,UX Designer,16,2,4,1,8,1,0
2026-05-05,Manual paste,Data Analyst,17,2,1,1,7,4,1
2026-05-05,Manual paste,Finance Analyst,18,1,3,2,7,2,0
2026-05-05,Manual paste,Product Manager,6,0,2,0,3,0,0
2026-05-05,Manual paste,Software Engineer,22,2,2,2,10,1,0
2026-05-05,Manual paste,UX Designer,13,0,1,1,8,1,2
2026-05-06,Company career site,Data Analyst,11,4,0,0,1,0,0
2026-05-06,Company career site,Finance Analyst,17,4,3,0,4,4,0
2026-05-06,Company career site,Product Manager,8,2,1,0,3,1,0
2026-05-06,Company career site,Software Engineer,8,1,0,2,2,2,1
2026-05-06,Company career site,UX Designer,11,3,2,2,2,1,0
2026-05-06,Handshake extension,Data Analyst,29,2,3,1,20,3,0
2026-05-06,Handshake extension,Finance Analyst,20,1,1,0,8,5,0
2026-05-06,Handshake extension,Product Manager,24,1,3,1,5,4,0
2026-05-06,Handshake extension,Software Engineer,17,2,4,4,8,0,0
2026-05-06,Handshake extension,UX Designer,17,2,1,1,13,4,1
2026-05-06,LinkedIn extension,Data Analyst,35,1,5,2,24,6,1
2026-05-06,LinkedIn extension,Finance Analyst,28,8,6,4,19,4,0
2026-05-06,LinkedIn extension,Product Manager,27,5,4,1,9,2,1
2026-05-06,LinkedIn extension,Software Engineer,30,5,3,3,15,3,0
2026-05-06,LinkedIn extension,UX Designer,22,4,2,1,7,0,1
2026-05-06,Manual paste,Data Analyst,19,1,2,1,15,1,0
2026-05-06,Manual paste,Finance Analyst,21,1,3,4,9,4,0
2026-05-06,Manual paste,Product Manager,8,1,0,2,2,1,0
2026-05-06,Manual paste,Software Engineer,12,1,2,1,4,2,0
2026-05-06,Manual paste,UX Designer,17,1,4,1,6,2,0
2026-05-07,Company career site,Data Analyst,8,0,0,0,3,2,0
